PLOT	SPECIES	HEIGHT	STATUS	LIGHT	CONS	CONBA
45	PSYBER	26	1	0.555	5	188.3774353
45	PREMON	25	1	0.555	0	3516.416073
45	PSYBER	16.6	0	0.555	5	188.3774353
45	PIPGLA	16	1	0.555	5	0
45	SCHMOR	59	0	0.555	0	238.3992087
45	PSYBRA	82	1	0.555	4	9.080930645
45	PSYBER	104	1	0.555	5	188.3774353
45	SAPLAU	10.1	0	0.555	6	0
45	OCOLEU	14	1	0.555	0	913.2688384
45	PIPGLA	30	1	0.555	5	0
46	OCOLEU	11	1	0.946	8	1.816233253
46	OCOLEU	38	1	0.946	8	1.816233253
46	PSYBRA	13.5	0	0.946	0	51.06415385
46	ALCLAT	72	0	0.946	0	2.516415716
46	OCOLEU	18	1	0.946	8	1.816233253
46	SCHMOR	82.5	0	0.946	4	908.6211662
46	OCOLEU	19	1	0.946	8	1.816233253
46	SCHMOR	19	0	0.946	4	908.6211662
46	CLUROS	11	0	0.946	0	0
46	SAPLAU	10.5	0	0.946	0	0
46	PIPGLA	120	1	0.946	4	9.153422895
46	OCOLEU	18	1	0.946	8	1.816233253
46	PIPGLA	103	0	0.946	4	9.153422895
46	PREMON	69	1	0.946	0	18907.80105
46	PIPGLA	37.5	0	0.946	4	9.153422895
46	OCOLEU	13	1	0.946	8	1.816233253
46	PIPGLA	110	0	0.946	4	9.153422895
46	PIPGLA	52	1	0.946	4	9.153422895
46	LAEPRO	51	0	0.946	0	9.902771283
46	PSYBER	50	0	0.946	0	515.6416974
46	OCOLEU	56	1	0.946	8	1.816233253
46	SCHMOR	81	0	0.946	4	908.6211662
46	OCOLEU	24	1	0.946	8	1.816233253
46	ZANMAR	30	1	0.946	1	0
46	ZANMAR	42	0	0.946	1	0
46	SCHMOR	110	1	0.946	4	908.6211662
46	OCOLEU	14	1	0.946	8	1.816233253
46	CASARB	14	1	0.946	0	705.7299655
46	SCHMOR	56	0	0.946	4	908.6211662
47	CECSCH	76.5	0	0.717	0	584.9834017
47	PSYBRA	168	1	0.717	2	56.73763456
47	MYRLEP	18	1	0.717	0	0
47	MYRSPL	16	0	0.717	0	4.695188761
47	PIPGLA	58	1	0.717	9	7.724705096
47	PSYBRA	30	1	0.717	2	56.73763456
47	PIPGLA	22	0	0.717	9	7.724705096
47	PIPGLA	77	1	0.717	9	7.724705096
47	PSYBER	134	1	0.717	1	767.1891782
47	PSYBER	56	0	0.717	1	767.1891782
47	CASARB	59.8	1	0.717	0	341.5167254
47	OCOLEU	13	1	0.717	0	21.16812984
47	PALRIP	164	1	0.717	0	0.899202357
47	PIPGLA	19.5	1	0.717	9	7.724705096
47	PREMON	16	0	0.717	0	3853.296907
47	PIPGLA	25	1	0.717	9	7.724705096
47	PIPGLA	29	0	0.717	9	7.724705096
47	PIPGLA	48.5	0	0.717	9	7.724705096
47	PIPGLA	42	0	0.717	9	7.724705096
47	PIPGLA	28	1	0.717	9	7.724705096
47	PIPGLA	15	0	0.717	9	7.724705096
47	PSYBRA	168	1	0.717	2	56.73763456
48	INGLAU	16.5	0	0.709	51	212.9994321
48	PIPGLA	27	0	0.709	6	1.634413578
48	INGLAU	20	0	0.709	51	212.9994321
48	INGLAU	13.5	1	0.709	51	212.9994321
48	PSYBRA	66	1	0.709	0	194.2368198
48	INGLAU	27	0	0.709	51	212.9994321
48	INGLAU	26	1	0.709	51	212.9994321
48	INGLAU	25	1	0.709	51	212.9994321
48	INGLAU	45	1	0.709	51	212.9994321
48	PIPGLA	18	0	0.709	6	1.634413578
48	TABHET	10	0	0.709	4	847.6406537
48	INGLAU	36	1	0.709	51	212.9994321
48	GUAGUI	26	0	0.709	1	0
48	PSYBER	15	0	0.709	3	176.5919076
48	INGLAU	18	1	0.709	51	212.9994321
48	INGLAU	34	1	0.709	51	212.9994321
48	PSYBER	30	0	0.709	3	176.5919076
48	PSYBER	64	0	0.709	3	176.5919076
48	TABHET	11	0	0.709	4	847.6406537
48	INGLAU	22	1	0.709	51	212.9994321
48	GUAGUI	14	0	0.709	1	0
48	INGLAU	22	1	0.709	51	212.9994321
48	INGLAU	19	1	0.709	51	212.9994321
48	INGLAU	40.5	1	0.709	51	212.9994321
48	INGLAU	17	1	0.709	51	212.9994321
48	INGLAU	18	0	0.709	51	212.9994321
48	INGLAU	31	1	0.709	51	212.9994321
48	PREMON	26	1	0.709	11	3646.155996
48	INGLAU	16	0	0.709	51	212.9994321
48	INGLAU	27.5	1	0.709	51	212.9994321
48	OCOLEU	18.5	1	0.709	0	234.7859059
48	INGLAU	12	1	0.709	51	212.9994321
48	PREMON	15	0	0.709	11	3646.155996
48	INGLAU	24	1	0.709	51	212.9994321
48	PREMON	24	0	0.709	11	3646.155996
48	TABHET	11	1	0.709	4	847.6406537
48	INGLAU	20	0	0.709	51	212.9994321
48	INGLAU	30	0	0.709	51	212.9994321
48	INGLAU	30	1	0.709	51	212.9994321
48	INGLAU	92	1	0.709	51	212.9994321
48	CASARB	200	1	0.709	0	1327.017219
48	INGLAU	15	1	0.709	51	212.9994321
48	INGLAU	13	1	0.709	51	212.9994321
48	INGLAU	34	0	0.709	51	212.9994321
48	INGLAU	19.5	1	0.709	51	212.9994321
48	INGLAU	17	0	0.709	51	212.9994321
48	INGLAU	33	1	0.709	51	212.9994321
48	INGLAU	30	0	0.709	51	212.9994321
48	PREMON	33	0	0.709	11	3646.155996
48	INGLAU	17	1	0.709	51	212.9994321
48	PREMON	32.5	0	0.709	11	3646.155996
48	PIPGLA	15	0	0.709	6	1.634413578
48	PIPGLA	30	0	0.709	6	1.634413578
48	PREMON	22	0	0.709	11	3646.155996
48	INGLAU	13	1	0.709	51	212.9994321
48	INGLAU	11	0	0.709	51	212.9994321
48	INGLAU	26	1	0.709	51	212.9994321
48	PSYBER	14	0	0.709	3	176.5919076
48	INGLAU	19	1	0.709	51	212.9994321
48	INGLAU	32	0	0.709	51	212.9994321
48	INGLAU	17	0	0.709	51	212.9994321
48	PREMON	28.5	0	0.709	11	3646.155996
48	INGLAU	25	1	0.709	51	212.9994321
48	INGLAU	27	1	0.709	51	212.9994321
48	PREMON	23	0	0.709	11	3646.155996
48	PREMON	26.5	1	0.709	11	3646.155996
48	INGLAU	31	0	0.709	51	212.9994321
48	INGLAU	22	1	0.709	51	212.9994321
48	PREMON	13	0	0.709	11	3646.155996
48	PREMON	33	0	0.709	11	3646.155996
48	PIPGLA	37	1	0.709	6	1.634413578
48	INGLAU	18	0	0.709	51	212.9994321
48	TABHET	10	1	0.709	4	847.6406537
48	PREMON	28	1	0.709	11	3646.155996
48	INGLAU	42	0	0.709	51	212.9994321
48	INGLAU	33	1	0.709	51	212.9994321
48	INGLAU	20	1	0.709	51	212.9994321
48	TABHET	10.5	0	0.709	4	847.6406537
48	PIPGLA	60	1	0.709	6	1.634413578
48	INGLAU	12	0	0.709	51	212.9994321
48	PIPGLA	80	1	0.709	6	1.634413578
48	INGLAU	21.5	0	0.709	51	212.9994321
48	INGLAU	18	0	0.709	51	212.9994321
48	INGLAU	29	1	0.709	51	212.9994321
48	INGLAU	33	1	0.709	51	212.9994321
49	SAPLAU	12	0	0.701	0	0
49	PREMON	21	0	0.701	17	1903.216099
49	PREMON	28	1	0.701	17	1903.216099
49	TABHET	10	0	0.701	20	1026.562523
49	TABHET	11	0	0.701	20	1026.562523
49	TRIPAL	58	1	0.701	1	2.432849351
49	TABHET	11	1	0.701	20	1026.562523
49	PREMON	27	0	0.701	17	1903.216099
49	TABHET	10.5	0	0.701	20	1026.562523
49	SCHMOR	69	1	0.701	0	8.519292418
49	TABHET	10	0	0.701	20	1026.562523
49	PSYBER	12.5	0	0.701	1	67.99411812
49	PREMON	38	0	0.701	17	1903.216099
49	PREMON	29	0	0.701	17	1903.216099
49	PREMON	24	0	0.701	17	1903.216099
49	PREMON	19.5	0	0.701	17	1903.216099
49	PREMON	30.5	0	0.701	17	1903.216099
49	PREMON	36	0	0.701	17	1903.216099
49	PREMON	21.5	0	0.701	17	1903.216099
49	TABHET	12	0	0.701	20	1026.562523
49	TABHET	15	0	0.701	20	1026.562523
49	PREMON	13.5	0	0.701	17	1903.216099
49	PSYDEF	75	1	0.701	0	0
49	TABHET	10	1	0.701	20	1026.562523
49	PREMON	22.5	0	0.701	17	1903.216099
49	PREMON	23	0	0.701	17	1903.216099
49	TABHET	11.5	0	0.701	20	1026.562523
49	PREMON	28.5	0	0.701	17	1903.216099
49	TABHET	24	1	0.701	20	1026.562523
49	TABHET	12.5	0	0.701	20	1026.562523
49	TABHET	15	0	0.701	20	1026.562523
49	TABHET	14	0	0.701	20	1026.562523
49	TABHET	10	0	0.701	20	1026.562523
49	ROYBOR	30	0	0.701	0	0
49	ALCLAT	60	0	0.701	0	2.08672438
49	GUAGUI	12	0	0.701	0	0
49	TABHET	11	0	0.701	20	1026.562523
49	PREMON	30	1	0.701	17	1903.216099
49	TABHET	10	0	0.701	20	1026.562523
49	TABHET	10	0	0.701	20	1026.562523
49	TABHET	10	0	0.701	20	1026.562523
49	PREMON	25	0	0.701	17	1903.216099
49	TABHET	11	0	0.701	20	1026.562523
49	PSYBER	96	1	0.701	1	67.99411812
49	TABHET	11	0	0.701	20	1026.562523
49	TABHET	10	0	0.701	20	1026.562523
49	TRIPAL	37	1	0.701	1	2.432849351
49	PREMON	29	1	0.701	17	1903.216099
49	PREMON	23	0	0.701	17	1903.216099
50	PREMON	17	1	0.201	1	541.830485
50	SYZJAM	17	1	0.201	5	51.13295473
50	SYZJAM	17	0	0.201	5	51.13295473
50	PSYBRA	10	0	0.201	1	9.864915092
50	TABHET	10	0	0.201	3	1041.068828
50	PREMON	33	0	0.201	1	541.830485
50	SYZJAM	11	1	0.201	5	51.13295473
50	SYZJAM	12	1	0.201	5	51.13295473
50	ROYBOR	25	0	0.201	0	0
50	SYZJAM	10	0	0.201	5	51.13295473
50	EUGSTA	18.5	1	0.201	0	47.78362426
50	PSYBRA	10	0	0.201	1	9.864915092
50	TABHET	10	0	0.201	3	1041.068828
50	CALCAL	19	1	0.201	0	0
50	CHIDOM	10.5	0	0.201	0	0
50	TABHET	10	1	0.201	3	1041.068828
50	SYZJAM	10	0	0.201	5	51.13295473
50	TABHET	10	1	0.201	3	1041.068828
51	OCOLEU	20	1	0.131	0	0
51	PSYBER	35.5	1	0.131	0	14.06687381
51	DENARB	93	0	0.131	0	0
52	CROPOE	13	1	0.142	1	253.7464386
52	MATDOM	13.2	0	0.142	2	0
52	MATDOM	20	1	0.142	2	0
52	CROPOE	10	1	0.142	1	253.7464386
52	SAPLAU	10	0	0.142	4	1669.136031
52	GUAGUI	10	0	0.142	0	0
52	DACEXC	20	0	0.142	2	1827.692212
52	PREMON	41	0	0.142	0	4199.24909
52	DACEXC	22	0	0.142	2	1827.692212
52	MANBID	10	0	0.142	1	6450.32589
52	PSYBRA	37	1	0.142	0	1.628601632
52	TRIPAL	10	1	0.142	0	87.95996045
52	DACEXC	21	0	0.142	2	1827.692212
52	MATDOM	15	1	0.142	2	0
52	SAPLAU	10	1	0.142	4	1669.136031
52	SAPLAU	10.5	1	0.142	4	1669.136031
52	ROYBOR	37	0	0.142	0	0
52	MANBID	10	1	0.142	1	6450.32589
52	SAPLAU	10	0	0.142	4	1669.136031
52	OCOSIN	17	0	0.142	0	0
52	SAPLAU	10	0	0.142	4	1669.136031
53	OCOLEU	27	1	0.144	0	0
53	ROYBOR	40	0	0.144	0	0
53	MANBID	10	0	0.144	1	4448.643324
53	PREMON	40	0	0.144	1	2448.698686
53	GUAGUI	10	0	0.144	2	0
53	HIRRUG	60	1	0.144	1	143.0827379
53	DACEXC	36	0	0.144	2	5095.804656
53	DACEXC	23	0	0.144	2	5095.804656
53	DACEXC	26	0	0.144	2	5095.804656
53	HIRRUG	80	0	0.144	1	143.0827379
53	GUAGUI	17	0	0.144	2	0
53	GUAGUI	14	0	0.144	2	0
53	PALRIP	37	0	0.144	0	23.59084755
53	PREMON	41	1	0.144	1	2448.698686
53	GUAGLA	16	1	0.144	0	5.896455252
53	MATDOM	11	0	0.144	1	2112.241967
53	MANBID	13	1	0.144	1	4448.643324
53	PSYMAL	10	0	0.144	3	0
53	SAPLAU	14	0	0.144	0	0
53	PSYMAL	10	0	0.144	3	0
53	PSYMAL	28	0	0.144	3	0
53	PSYMAL	10	0	0.144	3	0
53	INGLAU	10	0	0.144	0	0
53	MATDOM	10	0	0.144	1	2112.241967
54	PREMON	52.5	1	0.308	4	1220.249565
54	PSYDEF	16	1	0.308	3	0
54	TETBAL	20	1	0.308	3	1903.208245
54	PSYBER	11	1	0.308	0	0
54	MATDOM	10	0	0.308	2	967.3749179
54	TETBAL	17	0	0.308	3	1903.208245
54	PSYDEF	10	1	0.308	3	0
54	MATDOM	12	0	0.308	2	967.3749179
54	HOMRAC	140	1	0.308	0	0
54	MANBID	10.5	1	0.308	10	653.7362929
54	PREMON	28.5	1	0.308	4	1220.249565
54	MANBID	10.5	1	0.308	10	653.7362929
54	MANBID	13	0	0.308	10	653.7362929
54	MANBID	15	1	0.308	10	653.7362929
54	MANBID	14.5	1	0.308	10	653.7362929
54	GUAGUI	16	0	0.308	1	0
54	PSYDEF	11	1	0.308	3	0
54	TRIPAL	12.5	1	0.308	1	0
54	TETBAL	21	1	0.308	3	1903.208245
54	MANBID	16.5	0	0.308	10	653.7362929
54	ALCLAT	12	1	0.308	0	0
54	CASARB	27	1	0.308	0	0
54	MANBID	12	0	0.308	10	653.7362929
54	OCOSIN	12	0	0.308	0	0
54	DACEXC	17	1	0.308	0	9805.175665
54	MANBID	10	0	0.308	10	653.7362929
54	PREMON	24.5	1	0.308	4	1220.249565
54	MANBID	10	1	0.308	10	653.7362929
54	GUAGUI	16	0	0.308	1	0
54	MATDOM	21	1	0.308	2	967.3749179
54	ANDINE	22	1	0.308	1	0
54	SCHMOR	14	0	0.308	1	0
54	TRIPAL	16	1	0.308	1	0
54	ANDINE	15	1	0.308	1	0
54	PREMON	26	1	0.308	4	1220.249565
54	SCHMOR	10	1	0.308	1	0
54	MANBID	10.5	1	0.308	10	653.7362929
54	OCOLEU	15	1	0.308	0	0
54	TETBAL	20	1	0.308	3	1903.208245
54	PSYDEF	18.2	1	0.308	3	0
54	MANBID	11.5	0	0.308	10	653.7362929
54	PREMON	27	1	0.308	4	1220.249565
55	SLOBER	135	1	0.171	1	408.3346313
55	SCHMOR	11.5	0	0.171	0	0
55	SLOBER	65	1	0.171	1	408.3346313
55	HIRRUG	14	0	0.171	6	91.82529751
55	HIRRUG	14	0	0.171	6	91.82529751
55	HIRRUG	18	1	0.171	6	91.82529751
55	HOMRAC	23.5	1	0.171	1	0
55	HIRRUG	13	1	0.171	6	91.82529751
55	MANBID	14	1	0.171	0	2293.558987
55	PREMON	24	1	0.171	0	3000.378064
55	HOMRAC	16.5	1	0.171	1	0
55	HIRRUG	17	0	0.171	6	91.82529751
55	HIRRUG	23	1	0.171	6	91.82529751
55	HIRRUG	12	1	0.171	6	91.82529751
55	CROPOE	10	1	0.171	0	1132.135745
55	OCOSIN	10	0	0.171	1	0
55	OCOSIN	11.5	1	0.171	1	0
56	SLOBER	24.5	1	0.19	6	3215.652559
56	PREMON	33	1	0.19	3	2792.64025
56	INGVER	17	1	0.19	0	0
56	PREMON	36.5	1	0.19	3	2792.64025
56	TETBAL	19.5	1	0.19	2	152.7674826
56	TETBAL	17.5	1	0.19	2	152.7674826
56	ROYBOR	41.5	0	0.19	0	0
56	SLOBER	23	1	0.19	6	3215.652559
56	TETBAL	25.5	1	0.19	2	152.7674826
56	SLOBER	59	1	0.19	6	3215.652559
56	SLOBER	23	1	0.19	6	3215.652559
56	PREMON	27	0	0.19	3	2792.64025
56	GUAGUI	14	0	0.19	0	988.9890753
56	PREMON	73	1	0.19	3	2792.64025
56	SLOBER	39	1	0.19	6	3215.652559
56	DACEXC	33	0	0.19	0	3205.511655
56	SLOBER	30	1	0.19	6	3215.652559
56	SLOBER	32	1	0.19	6	3215.652559
57	OCOSIN	12.5	0	0.201	1	0
57	DACEXC	12	0	0.201	2	4256.488908
57	PREMON	45	1	0.201	2	1955.96344
57	PREMON	35	1	0.201	2	1955.96344
57	MATDOM	11	1	0.201	0	1727.569654
57	GUAGUI	13.3	0	0.201	1	931.8140525
57	ANDINE	30	0	0.201	1	86.59014751
57	HOMRAC	15	1	0.201	0	165.1299639
57	OCOSIN	11.5	0	0.201	1	0
57	OCOLEU	14	1	0.201	0	0
57	DACEXC	18	0	0.201	2	4256.488908
57	DACEXC	11	0	0.201	2	4256.488908
57	MYRLEP	34.5	1	0.201	2	151.7064097
57	ANDINE	20	1	0.201	1	86.59014751
57	PREMON	58	1	0.201	2	1955.96344
57	EUGSTA	32	1	0.201	1	25.7796737
57	MYRLEP	18	1	0.201	2	151.7064097
57	GUAGUI	10	1	0.201	1	931.8140525
57	MYRSPL	110	1	0.201	0	0
57	EUGSTA	25	1	0.201	1	25.7796737
57	MYRLEP	24	1	0.201	2	151.7064097
57	PIPGLA	36	1	0.201	0	0
58	GUAGUI	11	0	0.341	4	590.448045
58	INGLAU	14	1	0.341	1	604.8194962
58	PREMON	13	0	0.341	3	4414.377501
58	GUAGUI	11	0	0.341	4	590.448045
58	PREMON	21	0	0.341	3	4414.377501
58	PREMON	21	0	0.341	3	4414.377501
58	CASSYL	18	1	0.341	0	344.5570803
58	PSYBER	12	1	0.341	0	27.42948108
58	SAPLAU	12	1	0.341	0	0
58	GUAGUI	10	1	0.341	4	590.448045
58	INGLAU	10.3	1	0.341	1	604.8194962
58	GUAGUI	28	0	0.341	4	590.448045
58	ALCLAT	28	0	0.341	0	35.08797711
58	PREMON	14	0	0.341	3	4414.377501
58	GUAGUI	14	0	0.341	4	590.448045
59	SLOBER	82	1	0.338	1	614.4176115
59	GUAGUI	25	0	0.338	1	352.9893506
59	SLOBER	50	1	0.338	1	614.4176115
59	TETBAL	23	1	0.338	1	0
59	ROYBOR	30	0	0.338	0	0
59	TETBAL	27	0	0.338	1	0
59	OCOSIN	23	1	0.338	2	0
59	ANDINE	47	0	0.338	2	457.2666647
59	EUGSTA	79	1	0.338	0	11.08008313
59	TRIPAL	11	1	0.338	0	45.68566869
59	CASARB	16	1	0.338	0	0
59	GUAGUI	14.5	0	0.338	1	352.9893506
59	SAPLAU	250	1	0.338	0	3.778786184
59	PIPGLA	20	1	0.338	1	0
59	PIPGLA	20	1	0.338	1	0
59	OCOSIN	16	1	0.338	2	0
59	OCOLEU	23	1	0.338	0	2.405281875
59	CORBOR	110	1	0.338	2	74.89203457
59	OCOSIN	25.5	1	0.338	2	0
59	ANDINE	42.5	1	0.338	2	457.2666647
59	CORBOR	10	1	0.338	2	74.89203457
59	CORBOR	58.5	1	0.338	2	74.89203457
59	INGLAU	11.2	1	0.338	1	438.8929815
59	INGLAU	13	1	0.338	1	438.8929815
59	CHIDOM	78	1	0.338	0	6.493122236
59	ANDINE	59	1	0.338	2	457.2666647
60	DENARB	16.8	1	0.625	0	59.19074719
60	PREMON	16	0	0.625	6	5741.490303
60	CORSUL	46.5	0	0.625	0	257.3042923
60	PREMON	11	0	0.625	6	5741.490303
60	PREMON	15.2	1	0.625	6	5741.490303
60	PREMON	13.2	0	0.625	6	5741.490303
60	PREMON	22	0	0.625	6	5741.490303
60	PSYBER	67	1	0.625	3	337.5071893
60	PSYBER	10.5	0	0.625	3	337.5071893
60	PSYBER	52	1	0.625	3	337.5071893
60	ALCLAT	49	1	0.625	0	111.3144817
60	PREMON	11.7	0	0.625	6	5741.490303
60	PSYBER	60	1	0.625	3	337.5071893
60	PREMON	20	0	0.625	6	5741.490303
61	INGLAU	32.5	1	0.349	128	1068.898783
61	INGLAU	30	1	0.349	128	1068.898783
61	INGLAU	11	0	0.349	128	1068.898783
61	INGLAU	33	0	0.349	128	1068.898783
61	INGLAU	30	1	0.349	128	1068.898783
61	INGLAU	10	0	0.349	128	1068.898783
61	INGLAU	40	1	0.349	128	1068.898783
61	INGLAU	36	1	0.349	128	1068.898783
61	INGLAU	13	1	0.349	128	1068.898783
61	INGLAU	19	1	0.349	128	1068.898783
61	INGLAU	14	1	0.349	128	1068.898783
61	ALCLAT	10	0	0.349	0	0
61	INGLAU	20	1	0.349	128	1068.898783
61	GUAGUI	15	0	0.349	10	1472.620692
61	PSYBER	10	0	0.349	4	32.51446295
61	PSYBER	15	0	0.349	4	32.51446295
61	INGLAU	17	1	0.349	128	1068.898783
61	INGLAU	50	0	0.349	128	1068.898783
61	INGLAU	22	1	0.349	128	1068.898783
61	OCOSIN	15	1	0.349	5	735.4154243
61	CORSUL	10	0	0.349	0	0
61	INGLAU	33	1	0.349	128	1068.898783
61	INGLAU	32	1	0.349	128	1068.898783
61	INGLAU	28	1	0.349	128	1068.898783
61	INGLAU	25	1	0.349	128	1068.898783
61	INGLAU	30	1	0.349	128	1068.898783
61	PSYBER	13	0	0.349	4	32.51446295
61	PSYBER	15	0	0.349	4	32.51446295
61	INGLAU	22	1	0.349	128	1068.898783
61	GUAGUI	17	1	0.349	10	1472.620692
61	INGLAU	33	1	0.349	128	1068.898783
61	INGLAU	32	0	0.349	128	1068.898783
61	INGLAU	35	1	0.349	128	1068.898783
61	SAPLAU	13	1	0.349	0	40.17900654
61	INGLAU	27	1	0.349	128	1068.898783
61	INGLAU	15	0	0.349	128	1068.898783
61	TRIPAL	14	1	0.349	0	30.9264664
61	INGLAU	24	1	0.349	128	1068.898783
61	INGLAU	33	1	0.349	128	1068.898783
61	INGLAU	18	1	0.349	128	1068.898783
61	INGLAU	17	1	0.349	128	1068.898783
61	INGLAU	34	1	0.349	128	1068.898783
61	INGLAU	20	1	0.349	128	1068.898783
61	INGLAU	25	1	0.349	128	1068.898783
61	INGLAU	31	1	0.349	128	1068.898783
61	INGLAU	22	1	0.349	128	1068.898783
61	INGLAU	26	1	0.349	128	1068.898783
61	INGLAU	32	1	0.349	128	1068.898783
61	INGLAU	35	1	0.349	128	1068.898783
61	INGLAU	39	1	0.349	128	1068.898783
61	INGLAU	30	1	0.349	128	1068.898783
61	INGLAU	32	1	0.349	128	1068.898783
61	OCOSIN	17	1	0.349	5	735.4154243
61	INGLAU	20	1	0.349	128	1068.898783
61	INGLAU	29	1	0.349	128	1068.898783
61	INGLAU	41	1	0.349	128	1068.898783
61	INGVER	27	1	0.349	12	5.187476329
61	PSYBER	13	0	0.349	4	32.51446295
61	GONSPI	14.5	1	0.349	0	12.56558522
61	PREMON	30	1	0.349	3	4628.249275
61	INGLAU	40	1	0.349	128	1068.898783
61	INGLAU	15.2	0	0.349	128	1068.898783
61	INGLAU	22	1	0.349	128	1068.898783
61	INGLAU	35	0	0.349	128	1068.898783
61	INGLAU	40	1	0.349	128	1068.898783
61	INGLAU	39	0	0.349	128	1068.898783
61	INGLAU	21	0	0.349	128	1068.898783
61	INGLAU	26	1	0.349	128	1068.898783
61	INGLAU	14	0	0.349	128	1068.898783
61	INGLAU	40	0	0.349	128	1068.898783
61	INGVER	14	0	0.349	12	5.187476329
61	INGLAU	25	1	0.349	128	1068.898783
61	INGVER	36	0	0.349	12	5.187476329
61	INGLAU	31	0	0.349	128	1068.898783
61	INGLAU	42	1	0.349	128	1068.898783
61	TETBAL	15	1	0.349	0	4.047078196
61	INGLAU	17	1	0.349	128	1068.898783
61	INGLAU	42	1	0.349	128	1068.898783
61	INGLAU	28	0	0.349	128	1068.898783
61	INGLAU	26	1	0.349	128	1068.898783
61	INGLAU	35	1	0.349	128	1068.898783
61	INGLAU	33	1	0.349	128	1068.898783
61	INGLAU	34	1	0.349	128	1068.898783
61	PREMON	30	1	0.349	3	4628.249275
61	INGVER	29	1	0.349	12	5.187476329
61	INGLAU	29	0	0.349	128	1068.898783
61	DENARB	11	0	0.349	0	286.8797953
61	INGLAU	29	1	0.349	128	1068.898783
61	TABHET	17	1	0.349	0	86.77589418
61	GUAGUI	14	0	0.349	10	1472.620692
61	PIPGLA	31	1	0.349	0	0
61	INGLAU	15	1	0.349	128	1068.898783
61	INGLAU	27	1	0.349	128	1068.898783
61	INGLAU	30	1	0.349	128	1068.898783
61	INGLAU	10.5	0	0.349	128	1068.898783
61	INGLAU	20	1	0.349	128	1068.898783
61	INGLAU	27	0	0.349	128	1068.898783
61	INGLAU	12	1	0.349	128	1068.898783
61	INGLAU	30	0	0.349	128	1068.898783
61	INGLAU	37	0	0.349	128	1068.898783
61	INGLAU	31	1	0.349	128	1068.898783
61	INGLAU	35.2	1	0.349	128	1068.898783
61	INGVER	27	0	0.349	12	5.187476329
61	INGLAU	40	1	0.349	128	1068.898783
61	OCOSIN	13	1	0.349	5	735.4154243
61	INGVER	34	1	0.349	12	5.187476329
61	INGLAU	38	1	0.349	128	1068.898783
61	OCOSIN	18	1	0.349	5	735.4154243
61	OCOSIN	18	1	0.349	5	735.4154243
61	INGLAU	40	1	0.349	128	1068.898783
61	INGVER	27	0	0.349	12	5.187476329
61	INGLAU	38	1	0.349	128	1068.898783
61	INGLAU	39	1	0.349	128	1068.898783
61	INGLAU	38	1	0.349	128	1068.898783
61	INGLAU	24	1	0.349	128	1068.898783
61	INGLAU	35	1	0.349	128	1068.898783
61	OCOSIN	12	0	0.349	5	735.4154243
61	INGLAU	30	1	0.349	128	1068.898783
61	PREMON	25	1	0.349	3	4628.249275
61	INGLAU	12	1	0.349	128	1068.898783
61	INGVER	21	1	0.349	12	5.187476329
61	INGLAU	38	1	0.349	128	1068.898783
61	INGLAU	13	1	0.349	128	1068.898783
61	INGLAU	26	0	0.349	128	1068.898783
61	GUAGUI	16	0	0.349	10	1472.620692
61	OCOLEU	13	1	0.349	0	18.8574099
61	INGLAU	34	1	0.349	128	1068.898783
61	INGLAU	30	0	0.349	128	1068.898783
61	GUAGUI	15	0	0.349	10	1472.620692
61	GUAGUI	13	0	0.349	10	1472.620692
61	INGLAU	34	1	0.349	128	1068.898783
61	INGLAU	23	1	0.349	128	1068.898783
61	INGLAU	23	1	0.349	128	1068.898783
61	PREMON	26	1	0.349	3	4628.249275
61	GUAGUI	10	0	0.349	10	1472.620692
61	INGLAU	33	1	0.349	128	1068.898783
61	INGLAU	31	1	0.349	128	1068.898783
61	INGVER	38	1	0.349	12	5.187476329
61	INGVER	36	1	0.349	12	5.187476329
61	INGLAU	26	1	0.349	128	1068.898783
61	INGLAU	44	1	0.349	128	1068.898783
61	INGLAU	21	1	0.349	128	1068.898783
61	INGLAU	24	1	0.349	128	1068.898783
61	INGLAU	35	1	0.349	128	1068.898783
61	INGLAU	18	0	0.349	128	1068.898783
61	INGLAU	22.2	1	0.349	128	1068.898783
61	INGVER	24	1	0.349	12	5.187476329
61	INGLAU	13	1	0.349	128	1068.898783
61	INGLAU	27	1	0.349	128	1068.898783
61	INGLAU	50	0	0.349	128	1068.898783
61	INGLAU	25	1	0.349	128	1068.898783
61	INGLAU	40	1	0.349	128	1068.898783
61	GUAGUI	15	1	0.349	10	1472.620692
61	INGLAU	50	1	0.349	128	1068.898783
61	INGLAU	21	1	0.349	128	1068.898783
61	INGLAU	40	0	0.349	128	1068.898783
61	INGLAU	23	0	0.349	128	1068.898783
61	INGLAU	25	0	0.349	128	1068.898783
61	GUAGUI	15	0	0.349	10	1472.620692
61	INGLAU	38	1	0.349	128	1068.898783
61	INGVER	26	1	0.349	12	5.187476329
61	INGLAU	20	0	0.349	128	1068.898783
61	INGLAU	29	0	0.349	128	1068.898783
61	INGLAU	35	0	0.349	128	1068.898783
61	INGLAU	24	0	0.349	128	1068.898783
61	INGLAU	18	0	0.349	128	1068.898783
61	INGLAU	30	0	0.349	128	1068.898783
61	GUAGUI	13.3	0	0.349	10	1472.620692
61	INGLAU	47	0	0.349	128	1068.898783
61	INGLAU	40	1	0.349	128	1068.898783
61	INGLAU	33	1	0.349	128	1068.898783
